user_id_label,product_id_label,Title,Category,predicted_rating
A30851RPTL4ORK,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,3.706483
A30851RPTL4ORK,0439240751,"Double Jeopardy (T*Witches, 6)",Book,3.668537
A30EUW1BIDS3P0,0807205249,Junie B. Jones Collection: Books 9-12,Book,4.950831
A30EUW1BIDS3P0,059047913X,You Can Name 100 Dinosaurs!,Book,4.851518
A30EUW1BIDS3P0,0533139317,Growing Millionaire Kids,Book,3.839424
A30EUW1BIDS3P0,157281196X,Power of Flowers: An Archetypal Journey Through Nature,Book,3.6420841
A30EUW1BIDS3P0,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,3.1652
A30H2335OM7RD6,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A30H2335OM7RD6,0688060676,Ten Black Dots,Book,7.488569
A30H2335OM7RD6,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A30H2335OM7RD6,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A30H2335OM7RD6,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A30J0F40NNYKEQ,0195110382,War at Sea: A Naval History of World War II,Book,5.8294525
A30J0F40NNYKEQ,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.595013
A30J0F40NNYKEQ,0671727737,The Eagle Has Landed,Book,5.35503
A30J0F40NNYKEQ,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,5.353751
A30J0F40NNYKEQ,0471346608,Baby Basics : A Guide for New Parents,Book,5.324531
A30OC10JLSPBPQ,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,4.931226
A30OC10JLSPBPQ,0195110382,War at Sea: A Naval History of World War II,Book,4.902498
A30OC10JLSPBPQ,039572774X,The American Heritage Dictionary of Idioms,Book,4.722739
A30OC10JLSPBPQ,B0000060T5,Jonny Quest - Bandit in Adventures Best Friend,Video,4.716573
A30OC10JLSPBPQ,0590568833,How to Kill a Monster (Goosebumps),Book,4.6844273
A30OND5T0XOA6F,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,1.067886
A30OND5T0XOA6F,0878301534,Ballroom Dancing,Book,1.0673007
A30OND5T0XOA6F,B0000060T5,Jonny Quest - Bandit in Adventures Best Friend,Video,1.0658908
A30OND5T0XOA6F,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,1.0654492
A30OND5T0XOA6F,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,1.0636712
A30TK6U7DNS82R,6303360041,None But the Lonely Heart,Video,7.150944
A30TK6U7DNS82R,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A30TK6U7DNS82R,0878301534,Ballroom Dancing,Book,7.0981927
A30TK6U7DNS82R,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A30TK6U7DNS82R,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A30Z0RCM2PV86I,037575380X,Black No More : A Novel (Modern Library (Paperback)),Book,4.9426208
A30Z0RCM2PV86I,B00004W1WK,Still Life,Music,4.2063465
A30Z0RCM2PV86I,0618111212,Burnt Toast on Davenport Street,Book,3.9161763
A30Z0RCM2PV86I,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,3.8381603
A30Z0RCM2PV86I,0810114275,Experiencing and the Creation of Meaning: A Philosophical and Psychological Approach to the Subjective (Studies in Phenomenology and Existential Philosophy),Book,3.4870133
A31HYO7EOTZG1Y,6303360041,None But the Lonely Heart,Video,7.150944
A31HYO7EOTZG1Y,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A31HYO7EOTZG1Y,0878301534,Ballroom Dancing,Book,7.0981927
A31HYO7EOTZG1Y,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A31HYO7EOTZG1Y,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A31KXTOQNTWUVM,0878301534,Ballroom Dancing,Book,1.2565391
A31KXTOQNTWUVM,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,1.2545991
A31KXTOQNTWUVM,0590568833,How to Kill a Monster (Goosebumps),Book,1.2515167
A31KXTOQNTWUVM,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,1.2466328
A31KXTOQNTWUVM,B000007R0T,Sol to Soul,Music,1.2451249
A31RM5QU797HPJ,6303360041,None But the Lonely Heart,Video,5.7207556
A31RM5QU797HPJ,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,5.6886816
A31RM5QU797HPJ,0878301534,Ballroom Dancing,Book,5.6785545
A31RM5QU797HPJ,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.654654
A31RM5QU797HPJ,0471346608,Baby Basics : A Guide for New Parents,Book,5.6538305
A3201SGKC2IXYI,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,4.92592
A3201SGKC2IXYI,0687054532,Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation,Book,4.360888
A3201SGKC2IXYI,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,4.3456383
A3201SGKC2IXYI,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.250976
A3201SGKC2IXYI,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.141152
A324EF81MG2C5K,0878301534,Ballroom Dancing,Book,5.0261564
A324EF81MG2C5K,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.0183964
A324EF81MG2C5K,0590568833,How to Kill a Monster (Goosebumps),Book,5.006067
A324EF81MG2C5K,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9865313
A324EF81MG2C5K,B000007R0T,Sol to Soul,Music,4.9804997
A324LH8S4C8U4W,6303360041,None But the Lonely Heart,Video,7.150944
A324LH8S4C8U4W,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A324LH8S4C8U4W,0878301534,Ballroom Dancing,Book,7.0981927
A324LH8S4C8U4W,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A324LH8S4C8U4W,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A32C29HM5ADRT9,0878301534,Ballroom Dancing,Book,6.2826953
A32C29HM5ADRT9,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A32C29HM5ADRT9,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A32C29HM5ADRT9,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A32C29HM5ADRT9,B000007R0T,Sol to Soul,Music,6.2256246
A32HA459KK2AMC,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A32HA459KK2AMC,0688060676,Ten Black Dots,Book,7.488569
A32HA459KK2AMC,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A32HA459KK2AMC,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A32HA459KK2AMC,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A32O4GWGVV9VAG,0140430407,"Puddnhead Wilson : And, Those Extraordinary Twins (The Penguin English Library)",Book,4.951106
A32O4GWGVV9VAG,0486268780,Selected Poems (Dover Thrift Editions),Book,4.319509
A32O4GWGVV9VAG,0827229534,Patterns of Preaching: A Sermon Sampler,Book,4.1271935
A32O4GWGVV9VAG,0849311012,Telecommunications Cost Management,Book,3.494576
A32O4GWGVV9VAG,0553525476,"The Casebook of Sherlock Holmes, Volume 2 (Casebook of Sherlock Holmes)",Book,3.3266935
A32ON6UV0D4R94,0878301534,Ballroom Dancing,Book,6.2826953
A32ON6UV0D4R94,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A32ON6UV0D4R94,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A32ON6UV0D4R94,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A32ON6UV0D4R94,B000007R0T,Sol to Soul,Music,6.2256246
A32WBLWNH08XQH,0533139317,Growing Millionaire Kids,Book,4.264125
A32WBLWNH08XQH,0807205249,Junie B. Jones Collection: Books 9-12,Book,3.5901954
A32WBLWNH08XQH,1559362022,Wake Up and Smell the Coffee,Book,3.5366316
A32WBLWNH08XQH,157281196X,Power of Flowers: An Archetypal Journey Through Nature,Book,3.1801856
A32WBLWNH08XQH,0874850037,The Ebony Cookbook: A Date With a Dish,Book,3.1265264
A32Z5HQGTG5V49,0874850037,The Ebony Cookbook: A Date With a Dish,Book,4.0275373
A32Z5HQGTG5V49,0486220125,How the Other Half Lives: Studies Among the Tenements of New York,Book,3.9471912
A32Z5HQGTG5V49,0878301534,Ballroom Dancing,Book,3.92652
A32Z5HQGTG5V49,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.5294392
A32Z5HQGTG5V49,B000002O8D,"Southern By the Grace of God: Lynyrd Skynyrd Tribute Tour, Vol. 1",Music,3.4703293
A33MGG0ZGPI79S,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,4.948432
A33MGG0ZGPI79S,0312982178,Water Touching Stone,Book,4.0941834
A33MGG0ZGPI79S,0380819546,Site Unseen : An Emma Fielding Mystery (Emma Fielding Mysteries),Book,3.9738913
A33MGG0ZGPI79S,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,3.7255628
A33MGG0ZGPI79S,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,3.6520703
A33VWOTXYD2NR9,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,4.953084
A33VWOTXYD2NR9,0688060676,Ten Black Dots,Book,4.6008267
A33VWOTXYD2NR9,0439240751,"Double Jeopardy (T*Witches, 6)",Book,4.0053096
A33VWOTXYD2NR9,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,3.940355
A33VWOTXYD2NR9,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,3.455882
A33Z7JTV7SSW9Y,B00005NTSV,Come What May,Music,2.958424
A33Z7JTV7SSW9Y,6303360041,None But the Lonely Heart,Video,2.8255413
A33Z7JTV7SSW9Y,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,2.681354
A33Z7JTV7SSW9Y,0151803870,Selected Essays,Book,2.620463
A33Z7JTV7SSW9Y,0312982178,Water Touching Stone,Book,2.6011584
A3439X75UP0Q3G,6303360041,None But the Lonely Heart,Video,5.7207556
A3439X75UP0Q3G,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,5.6886816
A3439X75UP0Q3G,0878301534,Ballroom Dancing,Book,5.6785545
A3439X75UP0Q3G,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.654654
A3439X75UP0Q3G,0471346608,Baby Basics : A Guide for New Parents,Book,5.6538305
A3464G00K8ZYD1,0878301534,Ballroom Dancing,Book,5.2082596
A3464G00K8ZYD1,6303360041,None But the Lonely Heart,Video,5.0326
A3464G00K8ZYD1,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.955928
A3464G00K8ZYD1,0590568833,How to Kill a Monster (Goosebumps),Book,4.9301176
A3464G00K8ZYD1,B000002O8D,"Southern By the Grace of God: Lynyrd Skynyrd Tribute Tour, Vol. 1",Music,4.927244
A34DPXEGCFNZF4,0878301534,Ballroom Dancing,Book,6.2826953
A34DPXEGCFNZF4,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A34DPXEGCFNZF4,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A34DPXEGCFNZF4,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A34DPXEGCFNZF4,B000007R0T,Sol to Soul,Music,6.2256246
A34KBX6VF28QYN,0878301534,Ballroom Dancing,Book,3.769617
A34KBX6VF28QYN,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,3.7637975
A34KBX6VF28QYN,0590568833,How to Kill a Monster (Goosebumps),Book,3.7545502
A34KBX6VF28QYN,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.7398982
A34KBX6VF28QYN,B000007R0T,Sol to Soul,Music,3.735375
A34PUCLNFN62D3,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,0.98518413
A34PUCLNFN62D3,0687054532,Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation,Book,0.8721777
A34PUCLNFN62D3,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,0.8691278
A34PUCLNFN62D3,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,0.8501952
A34PUCLNFN62D3,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,0.8282304
A34Y1FT0MTD7C9,0878301534,Ballroom Dancing,Book,6.2826953
A34Y1FT0MTD7C9,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A34Y1FT0MTD7C9,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A34Y1FT0MTD7C9,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A34Y1FT0MTD7C9,B000007R0T,Sol to Soul,Music,6.2256246
A3559TE3F9RRNL,0231118597,Losing Matt Shepard,Book,4.9346905
A3559TE3F9RRNL,0827229534,Patterns of Preaching: A Sermon Sampler,Book,4.5262527
A3559TE3F9RRNL,B000056PNC,"Mark Messier - Leader, Champion & Legend",DVD,4.3817687
A3559TE3F9RRNL,0590568833,How to Kill a Monster (Goosebumps),Book,4.3495903
A3559TE3F9RRNL,0140430407,"Puddnhead Wilson : And, Those Extraordinary Twins (The Penguin English Library)",Book,4.2229857
A35LNYJ3TLS487,0878301534,Ballroom Dancing,Book,6.2826953
A35LNYJ3TLS487,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A35LNYJ3TLS487,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A35LNYJ3TLS487,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A35LNYJ3TLS487,B000007R0T,Sol to Soul,Music,6.2256246
A35WEFW2XENAH8,0738700797,Candlemas: Feast of Flames,Book,4.941258
A35WEFW2XENAH8,0875420532,Secrets of Gypsy Love Magick (Llewellyn's New Age Series),Book,4.9293284
A35WEFW2XENAH8,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,3.9952018
A35WEFW2XENAH8,0151803870,Selected Essays,Book,3.982198
A35WEFW2XENAH8,0195110382,War at Sea: A Naval History of World War II,Book,3.8908122
A35X1EMOVF90JG,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.9457464
A35X1EMOVF90JG,0874850037,The Ebony Cookbook: A Date With a Dish,Book,4.284921
A35X1EMOVF90JG,0878301534,Ballroom Dancing,Book,3.9359276
A35X1EMOVF90JG,0738700797,Candlemas: Feast of Flames,Book,3.9292228
A35X1EMOVF90JG,B000056PNE,The NBA's 100 Greatest Plays,DVD,3.4028637
A35YUZHO8KCN0D,1861007418,Beginning ASP.NET Databases using C#,Book,7.5708766
A35YUZHO8KCN0D,0533139317,Growing Millionaire Kids,Book,7.460566
A35YUZHO8KCN0D,0415157528,Colloquial Polish: The Complete Course for Beginners (Colloquial Series (Book Only)),Book,7.212439
A35YUZHO8KCN0D,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,7.1916738
A35YUZHO8KCN0D,0807205249,Junie B. Jones Collection: Books 9-12,Book,6.7777147
A36EDWL4F3AASU,0878301534,Ballroom Dancing,Book,4.166608
A36EDWL4F3AASU,6303360041,None But the Lonely Heart,Video,4.02608
A36EDWL4F3AASU,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.9647422
A36EDWL4F3AASU,0590568833,How to Kill a Monster (Goosebumps),Book,3.944094
A36EDWL4F3AASU,B000002O8D,"Southern By the Grace of God: Lynyrd Skynyrd Tribute Tour, Vol. 1",Music,3.9417956
A36HV1RBS0EZNI,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,3.6660867
A36HV1RBS0EZNI,0312982178,Water Touching Stone,Book,3.5002055
A36HV1RBS0EZNI,6303360041,None But the Lonely Heart,Video,3.393739
A36HV1RBS0EZNI,B00005NTSV,Come What May,Music,3.2679322
A36HV1RBS0EZNI,0533139317,Growing Millionaire Kids,Book,3.2477953
A36KTKEJTO62D8,0590568833,How to Kill a Monster (Goosebumps),Book,5.168888
A36KTKEJTO62D8,0195110382,War at Sea: A Naval History of World War II,Book,4.9465837
A36KTKEJTO62D8,0671727737,The Eagle Has Landed,Book,4.9278865
A36KTKEJTO62D8,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9231186
A36KTKEJTO62D8,6303360041,None But the Lonely Heart,Video,4.915427
A36L3C0523V6I7,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A36L3C0523V6I7,0688060676,Ten Black Dots,Book,7.488569
A36L3C0523V6I7,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A36L3C0523V6I7,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A36L3C0523V6I7,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A36LC3T9HND7J5,1861007418,Beginning ASP.NET Databases using C#,Book,7.5708766
A36LC3T9HND7J5,0533139317,Growing Millionaire Kids,Book,7.460566
A36LC3T9HND7J5,0415157528,Colloquial Polish: The Complete Course for Beginners (Colloquial Series (Book Only)),Book,7.212439
A36LC3T9HND7J5,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,7.1916738
A36LC3T9HND7J5,0807205249,Junie B. Jones Collection: Books 9-12,Book,6.7777147
A36LQ6YO8HKHZT,0195110382,War at Sea: A Naval History of World War II,Book,1.1658906
A36LQ6YO8HKHZT,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,1.1190027
A36LQ6YO8HKHZT,0671727737,The Eagle Has Landed,Book,1.071006
A36LQ6YO8HKHZT,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,1.0707504
A36LQ6YO8HKHZT,0471346608,Baby Basics : A Guide for New Parents,Book,1.0649061
A36MQW22BD8LJU,0618111212,Burnt Toast on Davenport Street,Book,4.936468
A36MQW22BD8LJU,037575380X,Black No More : A Novel (Modern Library (Paperback)),Book,4.336102
A36MQW22BD8LJU,B00004W1WK,Still Life,Music,4.254009
A36MQW22BD8LJU,B000056PNC,"Mark Messier - Leader, Champion & Legend",DVD,3.8639314
A36MQW22BD8LJU,0231118597,Losing Matt Shepard,Book,3.6698456
A36S399V1VC4DR,0375709363,The Edward Said Reader,Book,3.9469216
A36S399V1VC4DR,B00000AU3R,Batik,Music,3.5606396
A36S399V1VC4DR,B000007R0T,Sol to Soul,Music,3.2243373
A36S399V1VC4DR,B0000646IJ,Brahms: Violin Concerto; Double Concerto,Music,3.1184
A36S399V1VC4DR,0684868008,Casanova in Bohemia : A Novel,Book,3.0844834
A36WKP9YQXFZNX,0878301534,Ballroom Dancing,Book,6.2826953
A36WKP9YQXFZNX,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A36WKP9YQXFZNX,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A36WKP9YQXFZNX,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A36WKP9YQXFZNX,B000007R0T,Sol to Soul,Music,6.2256246
A3711ET9XQ8BKP,B00004W1WK,Still Life,Music,4.9543433
A3711ET9XQ8BKP,0827229534,Patterns of Preaching: A Sermon Sampler,Book,3.6440785
A3711ET9XQ8BKP,0944708498,Baby Boomer Retirement: 65 Simple Ways to Protect Your Future,Book,3.4234862
A3711ET9XQ8BKP,037575380X,Black No More : A Novel (Modern Library (Paperback)),Book,3.3469617
A3711ET9XQ8BKP,B0000646IJ,Brahms: Violin Concerto; Double Concerto,Music,3.1919477
A37CXU92U7FYJH,0195110382,War at Sea: A Naval History of World War II,Book,4.6635623
A37CXU92U7FYJH,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,4.476011
A37CXU92U7FYJH,0671727737,The Eagle Has Landed,Book,4.284024
A37CXU92U7FYJH,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,4.2830014
A37CXU92U7FYJH,0471346608,Baby Basics : A Guide for New Parents,Book,4.2596245
A37S91N4IX72W2,B000007R0T,Sol to Soul,Music,4.9458337
A37S91N4IX72W2,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.6757226
A37S91N4IX72W2,0195110382,War at Sea: A Naval History of World War II,Book,4.022666
A37S91N4IX72W2,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,3.8859277
A37S91N4IX72W2,039572774X,The American Heritage Dictionary of Idioms,Book,3.8345723
A37XA4SI5GPPZD,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A37XA4SI5GPPZD,0688060676,Ten Black Dots,Book,7.488569
A37XA4SI5GPPZD,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A37XA4SI5GPPZD,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A37XA4SI5GPPZD,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A37XIX4XGKK8X8,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,4.92592
A37XIX4XGKK8X8,0687054532,Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation,Book,4.360888
A37XIX4XGKK8X8,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,4.3456383
A37XIX4XGKK8X8,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.250976
A37XIX4XGKK8X8,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.141152
A37YGFDEME1FC5,0195110382,War at Sea: A Naval History of World War II,Book,1.1658906
A37YGFDEME1FC5,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,1.1190027
A37YGFDEME1FC5,0671727737,The Eagle Has Landed,Book,1.071006
A37YGFDEME1FC5,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,1.0707504
A37YGFDEME1FC5,0471346608,Baby Basics : A Guide for New Parents,Book,1.0649061
A382XQ7SYXEW1Q,0533139317,Growing Millionaire Kids,Book,2.1818712
A382XQ7SYXEW1Q,0849311012,Telecommunications Cost Management,Book,2.1544864
A382XQ7SYXEW1Q,B0000060TP,Dink the Little Dinosaur: Shyler's Friend,Video,2.0441976
A382XQ7SYXEW1Q,0393049388,Strange Fire: A Novel,Book,1.9582002
A382XQ7SYXEW1Q,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,1.9403125
A385S3LG1PNN9Q,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,2.9690595
A385S3LG1PNN9Q,0312982178,Water Touching Stone,Book,2.4565098
A385S3LG1PNN9Q,0380819546,Site Unseen : An Emma Fielding Mystery (Emma Fielding Mysteries),Book,2.3843346
A385S3LG1PNN9Q,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,2.2353377
A385S3LG1PNN9Q,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,2.1912425
A38837VBBOI1OK,0878301534,Ballroom Dancing,Book,2.5130782
A38837VBBOI1OK,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,2.5091982
A38837VBBOI1OK,0590568833,How to Kill a Monster (Goosebumps),Book,2.5030334
A38837VBBOI1OK,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,2.4932656
A38837VBBOI1OK,B000007R0T,Sol to Soul,Music,2.4902499
A388KDPHUB94V3,B000007R0T,Sol to Soul,Music,4.9458337
A388KDPHUB94V3,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.6757226
A388KDPHUB94V3,0195110382,War at Sea: A Naval History of World War II,Book,4.022666
A388KDPHUB94V3,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,3.8859277
A388KDPHUB94V3,039572774X,The American Heritage Dictionary of Idioms,Book,3.8345723
A393PYR83LT7R8,0874850037,The Ebony Cookbook: A Date With a Dish,Book,1.0068843
A393PYR83LT7R8,0486220125,How the Other Half Lives: Studies Among the Tenements of New York,Book,0.9867978
A393PYR83LT7R8,0878301534,Ballroom Dancing,Book,0.98163
A393PYR83LT7R8,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,0.8823598
A393PYR83LT7R8,B000002O8D,"Southern By the Grace of God: Lynyrd Skynyrd Tribute Tour, Vol. 1",Music,0.8675823
A3942MCO22TXMZ,0533139317,Growing Millionaire Kids,Book,4.956483
A3942MCO22TXMZ,1559362022,Wake Up and Smell the Coffee,Book,3.4333236
A3942MCO22TXMZ,0807205249,Junie B. Jones Collection: Books 9-12,Book,3.3980606
A3942MCO22TXMZ,0415157528,Colloquial Polish: The Complete Course for Beginners (Colloquial Series (Book Only)),Book,3.1816905
A3942MCO22TXMZ,0590464272,The Magic School Bus At The Waterworks : (autobus Magico Viaja Por...) (Magic School Bus),Book,3.1623895
A397B1P9U345GO,0151803870,Selected Essays,Book,4.907191
A397B1P9U345GO,0439240751,"Double Jeopardy (T*Witches, 6)",Book,4.719963
A397B1P9U345GO,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,4.6418505
A397B1P9U345GO,6303360041,None But the Lonely Heart,Video,4.583951
A397B1P9U345GO,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,4.380325
A39ABH4E0APOG3,6303360041,None But the Lonely Heart,Video,7.150944
